product_name,users,orders,total_items,reorder_rate
Organic Red Lentil Penne,96,149,149,0.35570469798657717
Organic Cinnamon Raisin Bread,104,149,149,0.30201342281879195
Organic Garlic Roasted Garlic Pasta Sauce,114,149,149,0.2348993288590604
Organic Sweet Apple Chicken Sausage,115,149,149,0.22818791946308725
"Brown Rice, Organic",71,148,148,0.5202702702702703
Organic Sweet Potato Spirals,103,148,148,0.30405405405405406
Organic Honey Gold Potatoes,126,148,148,0.14864864864864866
Organic Fruit Snacks,94,148,148,0.36486486486486486
Organic Mint Confetti Ice Cream,67,148,148,0.5472972972972973
Organic Chocolate Super Cookies,97,148,148,0.34459459459459457
Organic YoKids Squeeze! Straw-Nana-Rama Yogurt,71,147,147,0.5170068027210885
Organic Jelly Beans,88,147,147,0.4013605442176871
"Tomatoes, Crushed, Organic",105,147,147,0.2857142857142857
Organic Balance Milk Protein Shake Dark Chocolate,81,147,147,0.4489795918367347
Organic Hummus Roasted Red Pepper,92,146,146,0.3698630136986301
Organic Earl Grey Noir Tea Bags 20 Count,92,146,146,0.3698630136986301
Fresh Organic Carrots,118,146,146,0.1917808219178082
"Organic Turbinado, Raw Cane Sugar",106,146,146,0.273972602739726
Organic Hearty Tomato Bisque,106,146,146,0.273972602739726
Hot Kid Organic Baby Mum-Mum Original Rice Rusks,93,146,146,0.363013698630137
Organic Polenta Corn Grits,129,146,146,0.11643835616438356
Organic Black Seedless Grapes,85,146,146,0.4178082191780822
Organic Penne Rigate Whole Wheat Pasta,108,146,146,0.2602739726027397
Mini-Snacks Organic Raisins,56,145,145,0.6137931034482759
Organic Shiitake Mushrooms,111,145,145,0.23448275862068965
Organic Avocados 5 Count,78,145,145,0.46206896551724136
Organic Whole Kernel Unrefined Coconut Oil,111,145,145,0.23448275862068965
Organic Cinnamon Raisin English Muffins,68,144,144,0.5277777777777778
Organic Pizza Snack Mix Crackers,112,144,144,0.2222222222222222
Organic Low Sodium Broth Chicken,98,144,144,0.3194444444444444
Organic Whole Berry Cranberry Sauce,118,144,144,0.18055555555555555
Organic Gravenstein Apple Juice,104,143,143,0.2727272727272727
Organic Lightly Roasted Crunchy Peanut Butter,99,143,143,0.3076923076923077
Organic Yellow Corn Taco Shells 12 Count,90,143,143,0.3706293706293706
Organic Mashups Mixed Berry,85,143,143,0.40559440559440557
Organic Vitality Snack Green Magic Chia,74,143,143,0.4825174825174825
Organic Dark Roast,51,143,143,0.6433566433566433
Organic Garlic Granules,121,142,142,0.14788732394366197
Organic 5 Grain Elbows & White Cheddar Macaroni and Cheese,83,142,142,0.4154929577464789
Organic Freeze-Dried Mango,85,142,142,0.4014084507042254
Organic Heirloom Tomatoes,92,142,142,0.352112676056338
Organic Cornstarch,136,142,142,0.04225352112676056
Organic Lime Juice,128,142,142,0.09859154929577464
Organic Blueberry,79,141,141,0.4397163120567376
Organic Shells & White Cheddar Macaroni and Cheese,112,141,141,0.20567375886524822
Organic Arugula,79,141,141,0.4397163120567376
Organic Coconut Flour,135,141,141,0.0425531914893617
"Pineapple Chunks, Organic, in Their Own Organic Juice",117,140,140,0.16428571428571428
Organic Promise Berry Fruitful Cereal,69,140,140,0.5071428571428571
Organic Heavy Cream,71,140,140,0.4928571428571429
Organic Spring Vegetables & Pasta Stage 3 Baby Food,78,140,140,0.44285714285714284
"Happy Tot Banana, Peach, Prune & Coconut Organic Superfoods",98,140,140,0.3
Organic French-Style Meyer Lemon Yogurt,81,139,139,0.4172661870503597
Organic Lowafat 1% Milk,64,139,139,0.539568345323741
Organic Whole Milk Strawberry Kefir,79,139,139,0.4316546762589928
Organic Gala Apple,86,139,139,0.381294964028777
Organic Mild Vinegar Beets,109,139,139,0.2158273381294964
Organic Italian Parsley,84,139,139,0.39568345323741005
Organic Limes,96,139,139,0.30935251798561153
"Garam Masala, Organic",133,139,139,0.04316546762589928
Organic Jalapeno Hot Sauce,113,139,139,0.18705035971223022
Organic Jr Apple Cinnamon Oatmeal,66,138,138,0.5217391304347826
Organic Balsamic Vinegar,122,138,138,0.11594202898550725
Mild Organic Salsa,97,138,138,0.2971014492753623
Organic Balance Vanilla Bean Milk Protein Shake,77,137,137,0.43795620437956206
Organic Grapes Galore Bunny Snacks,94,137,137,0.31386861313868614
Organic Ketchup Gluten Free,95,137,137,0.30656934306569344
Organic SprouTofu Firm Water Packed Tofu,93,137,137,0.32116788321167883
Organic Hash Browns,99,137,137,0.2773722627737226
Organic Dailt Vitamin Pops,98,137,137,0.2846715328467153
Organic Poultry Blend,103,137,137,0.24817518248175183
Organic Micro Greens Sprouts,69,136,136,0.49264705882352944
Organic Sun Dried Tomatoes,114,136,136,0.16176470588235295
Organic Micro Broccoli Sprouts,84,136,136,0.38235294117647056
Organic Veggie Bites,92,135,135,0.31851851851851853
Organic Garlic Hummus,86,135,135,0.362962962962963
Organic Very Raw Honey,123,135,135,0.08888888888888889
Organic Spicy Lemonade Juice Drink,70,134,134,0.47761194029850745
Organic Black Beans Ready To Eat In Pouch,74,134,134,0.44776119402985076
Organic Red Raspberries,84,134,134,0.373134328358209
Organic Iced Black Tea,68,134,134,0.4925373134328358
Organic Thai Sweet Potato Soup,112,134,134,0.16417910447761194
Organic Fat Free French Vanilla Yogurt,62,134,134,0.5373134328358209
Organic Throat Comfort Tea,105,134,134,0.21641791044776118
Organic Coconut Palm Sugar,116,133,133,0.12781954887218044
1% Lowfat Organic Milk,23,133,133,0.8270676691729323
Organic Whole Wheat Pita,98,133,133,0.2631578947368421
Organic Mild Green Chiles Diced,107,133,133,0.19548872180451127
Organic Stone Ground Mustard,118,133,133,0.11278195488721804
Organic Grated Ginger,122,133,133,0.08270676691729323
Organic Blueberry Lowfat Yogurt,56,132,132,0.5757575757575758
Organic Grass Fed Creamline Yogurt Plain,81,132,132,0.38636363636363635
Organic Seaweed Black Sesame Super Seed Crackers,68,132,132,0.48484848484848486
Free Range Organic Chicken Broth,98,132,132,0.25757575757575757
"Maple Syrup, Organic",103,131,131,0.21374045801526717
Organic Coconut Bliss Frozen Dessert,101,131,131,0.22900763358778625
Frozen Organic Dark Sweet Cherries,82,131,131,0.37404580152671757
Peter Rabbit Organics Kale Broccoli and Mango Purée,80,131,131,0.3893129770992366
Organic Dried Porcini Mushrooms,121,131,131,0.07633587786259542
Organic Pitted Dates,82,131,131,0.37404580152671757
Organic Gut Shot Ginger Beet Probiotic Drink,77,130,130,0.4076923076923077
Organic Refined Sunflower Oil,98,130,130,0.24615384615384617
Organic Apple Cider Vinegar,123,130,130,0.05384615384615385
Organic Chewy Kid-Sized Oatmeal Raisin Granola Bars,70,130,130,0.46153846153846156
Organic 100% Pure Honey,90,130,130,0.3076923076923077
Fresh Wrap Organic Cucumber,75,130,130,0.4230769230769231
100% Pure Organic Maple Syrup Grade A,96,130,130,0.26153846153846155
Organic Roasted Garlic Mushroom Lentil Soup,104,130,130,0.2
Organic 100% Whole Wheat No. 4 Spaghetti,111,129,129,0.13953488372093023
Organic Wraps Traditional - 6 CT,59,129,129,0.5426356589147286
Organic Eggs,57,129,129,0.5581395348837209
Organic Sugar,96,129,129,0.2558139534883721
Organic Gluten Free Elbow Pasta,87,128,128,0.3203125
Organic Pears & Rasberries Stage 2 Baby Food,91,128,128,0.2890625
Organic Peachy Green Tea,93,128,128,0.2734375
Organic Sweet Potatoes,100,128,128,0.21875
Organic Puffed Kamut Cereal,46,127,127,0.6377952755905512
Organic California Brown Jasmine Rice,101,127,127,0.2047244094488189
Organic Peanut Butter Granola,68,127,127,0.4645669291338583
Organic Natural Creations Light in Sodium Creamy Garden Tomato Soup,69,127,127,0.4566929133858268
Organic Black Truffles Dark Chocolate,57,127,127,0.5511811023622047
Organic Cookies 'n Cream Ice Cream,85,126,126,0.3253968253968254
Organic Elbows & Creamy Mild Cheddar Sauce Creamy Deluxe Macaroni Dinner,82,126,126,0.3492063492063492
Organic Low Sodium Beef Flavored Broth,110,125,125,0.12
"Tea, Organic, Egyptian Licorice Mint, Caffeine Free, Bags",83,125,125,0.336
Organic Madagascar Vanilla Wafer Ice Cream Sandwich,71,125,125,0.432
Organic Rice Probiotic Drink Blueberry,73,125,125,0.416
Organic Stage 2 Sweet Potato Garbanzo Barley,75,125,125,0.4
Organic Apple Cider,91,125,125,0.272
Organic Mint Mélange Herbal Tea,77,124,124,0.3790322580645161
Organic Coconut Almond in Chocolate Frozen Non-Dairy Desert,71,124,124,0.4274193548387097
Organic Stevia Sweetener,87,124,124,0.29838709677419356
Organic Iced Oatmeal Cookie ZBar,70,124,124,0.43548387096774194
Organic Chewy Honey Roasted Nut Granola Bars,72,124,124,0.41935483870967744
Organic Corn Starch,117,124,124,0.056451612903225805
Organic White Corn Tortilla Chips,65,123,123,0.4715447154471545
Organic Unbleached All Purpose Flour,89,123,123,0.2764227642276423
"Corn Thins, Organic, Sesame",59,123,123,0.5203252032520326
Berry Bunnies Cereal Organic,86,123,123,0.3008130081300813
Organic 100% Pure Dark Amber Maple Syrup,104,123,123,0.15447154471544716
Organic Chili Ginger Lime Cleaning Probiotic Tonic,46,123,123,0.6260162601626016
Organic Gluten Free Rigatoni,76,123,123,0.3821138211382114
Organic Creamy Almond Butter,57,123,123,0.5365853658536586
"Energy Drink, Organic, Pomegranate Acai",54,122,122,0.5573770491803278
"Sugar, Organic",97,122,122,0.20491803278688525
"Organic Mango Acai Fruit Leather, 12 Ct",37,122,122,0.6967213114754098
Organic Sugar Ice Cream Cones,106,122,122,0.13114754098360656
Organic Buckwheat Pancake & Waffle Mix,106,122,122,0.13114754098360656
Organic Pacific Nori,102,122,122,0.16393442622950818
Organic Nondairy Lemon Cashew Yogurt,76,121,121,0.371900826446281
"Energy Drink, Organic, Low Calorie, Acai Berry",34,121,121,0.71900826446281
Sambucus Organic Elderberry + Vitamin C Zinc Lozenges,98,120,120,0.18333333333333332
Organic Love Crunch Granola Apple Crumble,62,120,120,0.48333333333333334
Organic Unsweetened Lemon Iced Green Tea,56,120,120,0.5333333333333333
"Peter Rabbit Organics Mango, Banana and Orange Puree",62,120,120,0.48333333333333334
Organic Black Chia Seed,108,120,120,0.1
Organic Date Pecan & Coconut Granola Bar,45,119,119,0.6218487394957983
Organic Juliette Vanilla Ice Cream Sandwiches,64,119,119,0.46218487394957986
Organic Low Sodium Roasted Red Pepper & Tomato Soup,87,119,119,0.2689075630252101
Organic Coconut Covered in Dark Chocolate Candy Bar,53,119,119,0.5546218487394958
Raisins Red Seedless Organic Jumbo Size,78,118,118,0.3389830508474576
Organic Unrefined-Unfiltered Extra Virgin Olive Oil,97,118,118,0.17796610169491525
Citrus Lemons Organic 2 Lb Bag,100,118,118,0.15254237288135594
Organic Cream Of Chicken Soup,105,118,118,0.11016949152542373
Organic Trail Mixer Gluten Free Chewy Granola Bars,54,118,118,0.5423728813559322
Organic Coconut Bliss Chocolate Walnut Brownie Dessert,62,117,117,0.4700854700854701
Organic Nibbly Fingers Stage 3 Bananas & Raisins,60,117,117,0.48717948717948717
Organic Lowfat Chocolate Milk,79,117,117,0.3247863247863248
Hot Kid Toddler Mum-Mum Organic Rice Biscuit Strawberry,71,117,117,0.39316239316239315
Organic Wild Blueberry Bars,75,117,117,0.358974358974359
Organic Whole Carrots,69,117,117,0.41025641025641024
Organic Vegetarian No-Chicken Low Sodium Broth,81,117,117,0.3076923076923077
Organic Yerba Mate Traditional,51,117,117,0.5641025641025641
Organic Hot Italian Chicken Sausage,86,117,117,0.26495726495726496
Organic Wedge Cut Oven Fries,81,116,116,0.3017241379310345
Organic Naturally Brewed Soy Sauce,104,116,116,0.10344827586206896
Organic Toaster Pastries Frosted Lotta Chocolotta - 6 CT,62,116,116,0.46551724137931033
Organic Apple,61,116,116,0.47413793103448276
Organic Vanilla Bean Greek Yogurt,69,116,116,0.4051724137931034
Organic SprouTofu Medium Soft Tofu,58,116,116,0.5
Organic Turkey Gravy,93,116,116,0.19827586206896552
Organic Sprouted Whole Grain Bread,52,116,116,0.5517241379310345
"Organic Apple Cider Vinegar Drink, Concord Grape-Acai",62,115,115,0.4608695652173913
Organic French Fingerling Potato,106,115,115,0.0782608695652174
Organic Freeze Dried Bananas and Strawberries,77,115,115,0.33043478260869563
Organic Cara Cara Orange,58,115,115,0.4956521739130435
Organic Crushed Tomatoes No Salt Added,102,114,114,0.10526315789473684
Organic Jalapeno Crackers,58,114,114,0.49122807017543857
Organic Kidney Beans,92,114,114,0.19298245614035087
Organic Rice Ramen,95,114,114,0.16666666666666666
Lactose Free Organic Whole Milk Plain Yogurt,58,114,114,0.49122807017543857
Organic Concord Grape Fruit Spread,88,114,114,0.22807017543859648
Organic Miso Broth,77,113,113,0.3185840707964602
Organic Power Blend Mixed Vegetables,83,113,113,0.26548672566371684
Organic Kettle Corn,50,113,113,0.5575221238938053
Organic Lightly Sweetened Iced Green Tea with Coconut Water,51,113,113,0.5486725663716814
"Organic Spinach & Potatoes 2, 6 Months+",75,113,113,0.336283185840708
Handy Candy Organic Grape Tomatoes,95,113,113,0.1592920353982301
"Chia Seed, Organic, Ground",98,113,113,0.13274336283185842
Organic Lemon Garlic Dressing,87,113,113,0.23008849557522124
Organic Instant Regular Oatmeal,46,113,113,0.5929203539823009
Organic Chicken Wings,60,112,112,0.4642857142857143
Organic Gluten-Free Quinoa Spaghetti,79,112,112,0.29464285714285715
Organic Texmati Brown Rice,93,112,112,0.16964285714285715
Organic Turkey Bone Broth,81,112,112,0.2767857142857143
Organic Whole Pineapple,83,112,112,0.25892857142857145
Onion Flavor Organic Roasted Seaweed Snack,59,111,111,0.46846846846846846
Organic Ice Cream Chocolate Chocolate Chip,81,111,111,0.2702702702702703
Organic Curry Powder,105,111,111,0.05405405405405406
Organic Blackberry Sorbet Bars,62,111,111,0.44144144144144143
Organic Original Rice Pilaf,74,110,110,0.32727272727272727
Organic Koala Crisp Chocolate Cereal,45,110,110,0.5909090909090909
Organic Tofu,57,110,110,0.4818181818181818
Organic Wraps Wheat,52,110,110,0.5272727272727272
Organic 1% Milkfat Lowfat Chocolate Milk,55,110,110,0.5
Organic Tri-Colored Peppers,72,110,110,0.34545454545454546
Organic Maple & Onion Baked Beans,79,109,109,0.27522935779816515
"Yogurt, Lowfat, Organic, Vanilla Bean",57,109,109,0.47706422018348627
Organic Bunny-Luv Carrots,71,109,109,0.3486238532110092
Organic Sour Rye Bread,70,109,109,0.3577981651376147
Organic Blueberry Cream On Top Whole Milk Yogurt,59,109,109,0.45871559633027525
Organic Low Sodium Very Veggie Juice,44,109,109,0.5963302752293578
Organic Vegan Caesar Salad Dressing,78,109,109,0.28440366972477066
Plus Blueberry Apple & Purple Carrot Organic Superfoods,79,108,108,0.26851851851851855
90% Less Fat Organic Powdered Peanut Butter,70,108,108,0.35185185185185186
Organic Gluten Free Tamari Less Sodium Soy Sauce,98,108,108,0.09259259259259259
Organic Harmony Blend Tri-Color,77,108,108,0.28703703703703703
Organic Butternut Squash Ravioli,75,108,108,0.3055555555555556
Organic Vitality Snack Strawberry Banana Chia Squeeze,68,108,108,0.37037037037037035
Organic Dried Mango,64,108,108,0.4074074074074074
Organic Strawberry Grassfed Whole Milk Yogurt,68,108,108,0.37037037037037035
Organic Nuts & Vanilla Beverage,32,108,108,0.7037037037037037
Organic Refried Vegetarian Black Beans,73,108,108,0.32407407407407407
Organic Quinoa Fusilli Pasta Gluten Free,69,108,108,0.3611111111111111
Organic Eggplant Parmesan,64,108,108,0.4074074074074074
Organic Toffee Milk Chocolate Bar,67,108,108,0.37962962962962965
Organic Kosher Free Range Chicken Broth,84,107,107,0.21495327102803738
Organic Portobello Mushroom Caps,78,107,107,0.27102803738317754
Gluten Free Organic Taco Sliders Corn Tortillas,73,107,107,0.3177570093457944
Organic Red Seedless Grapes,69,107,107,0.35514018691588783
Organic Sensitivity Infant Formula with Iron,52,107,107,0.514018691588785
"Organic Tempeh, Garden Veggie",65,107,107,0.3925233644859813
Lightly Sweetened Half & Half Organic Iced Green Tea & Lemonade,48,107,107,0.5514018691588785
Organic Dairy Iron-Fortified Toddler Formula,68,106,106,0.3584905660377358
Whole Milk Yogurt Organic Indonesian Vanilla Bean,75,106,106,0.29245283018867924
Organic Greens & Greens Juice,47,106,106,0.5566037735849056
Organic Z Fruit Grape Rope,52,105,105,0.5047619047619047
Organic V 100% Juice,66,105,105,0.37142857142857144
Organic Cowgirl Ranch Dressing,88,105,105,0.1619047619047619
Certified Organic Brown Gravy Seasoning Mix,92,105,105,0.12380952380952381
Naked Coconut Organic Coconut Bliss,66,105,105,0.37142857142857144
Organic Allspice,104,105,105,0.009523809523809525
Organic Soups Hearty Spanish Rice & Red Bean,72,104,104,0.3076923076923077
Organic Whole Grain Infant Oatmeal Cereal with Bananas,71,104,104,0.3173076923076923
Organic Guava,70,104,104,0.3269230769230769
Organic Smooth Move Peppermint Tea for Occasional Constipation,72,104,104,0.3076923076923077
Organic Eggnog,80,104,104,0.23076923076923078
"Sushi Nori, Pacific, Organic",85,104,104,0.18269230769230768
Super Natural Organic Reduced Fat 2% Milk,43,104,104,0.5865384615384616
